coassembly	sample	geneID	contig	start	stop	strand	length	mapped	RPKG	geneLoc	geneNum	Score
Capsule_1	M7_2	270772_2	k141_270772	287	1303	+	1017	17	0.00545364	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	M7_2	262899_51	k141_262899	48956	49963	+	1008	0	0	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	M7_2	98218_8	k141_98218	6554	7564	+	1011	92	0.0296889	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	M7_2	218212_6	k141_218212	3745	4743	-	999	22	0.00718481	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	M7_2	353989_4	k141_353989	1908	2906	+	999	12	0.00391899	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	M7_2	174669_8	k141_174669	5123	6121	+	999	64	0.0209013	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	M7_2	99675_8	k141_99675	5487	6491	+	1005	16	0.00519412	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	M7_2	53199_126	k141_53199	129714	130736	+	1023	0	0	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	M7_2	416203_112	k141_416203	125275	126312	+	1038	28	0.00880073	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	M7_2	358292_7	k141_358292	8100	9767	-	1668	37	0.00723709	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	M7_2	467379_6	k141_467379	5285	6331	+	1047	28	0.00872508	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	M7_2	270772_3	k141_270772	1296	2090	+	795	11	0.00451423	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	M7_2	262899_52	k141_262899	49963	50757	+	795	0	0	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	M7_2	218212_5	k141_218212	2955	3743	-	789	19	0.0078566	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	M7_2	353989_5	k141_353989	2908	3696	+	789	7	0.00289454	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	M7_2	174669_9	k141_174669	6123	6911	+	789	40	0.0165402	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	M7_2	99675_9	k141_99675	6481	7272	+	792	14	0.00576715	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	M7_2	98218_9	k141_98218	7565	8356	+	792	35	0.0144179	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	M7_2	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	M7_2	416203_113	k141_416203	126332	127123	+	792	37	0.0152417	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	M7_2	358292_6	k141_358292	7309	8097	-	789	27	0.0111646	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
Capsule_1	M7_2	467379_7	k141_467379	6336	7124	+	789	35	0.0144727	Capsule_1.k141_467379_7/5-262	Capsule_1.k141_467379_7	320.7
Capsule_1	M7_2	262899_53	k141_262899	50771	51742	+	972	0	0	Capsule_1.k141_262899_53/2-315	Capsule_1.k141_262899_53	568.2
Capsule_1	M7_2	270772_4	k141_270772	2104	3075	+	972	30	0.0100696	Capsule_1.k141_270772_4/2-315	Capsule_1.k141_270772_4	559.5
Capsule_1	M7_2	353989_6	k141_353989	3710	4675	+	966	12	0.00405287	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	M7_2	218212_4	k141_218212	1975	2940	-	966	22	0.00743025	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	M7_2	98218_10	k141_98218	8370	9338	+	969	64	0.0215484	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	M7_2	174669_10	k141_174669	6925	7890	+	966	50	0.0168869	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	M7_2	99675_10	k141_99675	7283	8260	+	978	14	0.00467033	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	M7_2	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	M7_2	416203_114	k141_416203	127141	128232	+	1092	41	0.0122495	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_1	M9_2	270772_2	k141_270772	287	1303	+	1017	4	0.00165078	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	M9_2	262899_51	k141_262899	48956	49963	+	1008	0	0	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	M9_2	98218_8	k141_98218	6554	7564	+	1011	0	0	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	M9_2	218212_6	k141_218212	3745	4743	-	999	0	0	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	M9_2	353989_4	k141_353989	1908	2906	+	999	0	0	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	M9_2	174669_8	k141_174669	5123	6121	+	999	5	0.00210066	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	M9_2	99675_8	k141_99675	5487	6491	+	1005	0	0	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	M9_2	53199_126	k141_53199	129714	130736	+	1023	0	0	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	M9_2	416203_112	k141_416203	125275	126312	+	1038	3	0.00121304	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	M9_2	358292_7	k141_358292	8100	9767	-	1668	0	0	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	M9_2	467379_6	k141_467379	5285	6331	+	1047	0	0	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	M9_2	270772_3	k141_270772	1296	2090	+	795	1	0.000527939	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	M9_2	262899_52	k141_262899	49963	50757	+	795	0	0	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	M9_2	218212_5	k141_218212	2955	3743	-	789	0	0	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	M9_2	353989_5	k141_353989	2908	3696	+	789	0	0	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	M9_2	174669_9	k141_174669	6123	6911	+	789	0	0	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	M9_2	99675_9	k141_99675	6481	7272	+	792	0	0	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	M9_2	98218_9	k141_98218	7565	8356	+	792	0	0	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	M9_2	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	M9_2	416203_113	k141_416203	126332	127123	+	792	1	0.000529939	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	M9_2	358292_6	k141_358292	7309	8097	-	789	0	0	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
Capsule_1	M9_2	467379_7	k141_467379	6336	7124	+	789	0	0	Capsule_1.k141_467379_7/5-262	Capsule_1.k141_467379_7	320.7
Capsule_1	M9_2	262899_53	k141_262899	50771	51742	+	972	0	0	Capsule_1.k141_262899_53/2-315	Capsule_1.k141_262899_53	568.2
Capsule_1	M9_2	270772_4	k141_270772	2104	3075	+	972	2	0.000863604	Capsule_1.k141_270772_4/2-315	Capsule_1.k141_270772_4	559.5
Capsule_1	M9_2	353989_6	k141_353989	3710	4675	+	966	0	0	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	M9_2	218212_4	k141_218212	1975	2940	-	966	0	0	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	M9_2	98218_10	k141_98218	8370	9338	+	969	0	0	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	M9_2	174669_10	k141_174669	6925	7890	+	966	0	0	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	M9_2	99675_10	k141_99675	7283	8260	+	978	0	0	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	M9_2	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	M9_2	416203_114	k141_416203	127141	128232	+	1092	6	0.00230611	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_1	O1_2	270772_2	k141_270772	287	1303	+	1017	0	0	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	O1_2	262899_51	k141_262899	48956	49963	+	1008	0	0	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	O1_2	98218_8	k141_98218	6554	7564	+	1011	0	0	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	O1_2	218212_6	k141_218212	3745	4743	-	999	0	0	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	O1_2	353989_4	k141_353989	1908	2906	+	999	1	0.000825372	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	O1_2	174669_8	k141_174669	5123	6121	+	999	14	0.0115552	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	O1_2	99675_8	k141_99675	5487	6491	+	1005	0	0	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	O1_2	53199_126	k141_53199	129714	130736	+	1023	0	0	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	O1_2	416203_112	k141_416203	125275	126312	+	1038	1	0.000794361	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	O1_2	358292_7	k141_358292	8100	9767	-	1668	0	0	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	O1_2	467379_6	k141_467379	5285	6331	+	1047	0	0	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	O1_2	270772_3	k141_270772	1296	2090	+	795	0	0	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	O1_2	262899_52	k141_262899	49963	50757	+	795	0	0	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	O1_2	218212_5	k141_218212	2955	3743	-	789	0	0	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	O1_2	353989_5	k141_353989	2908	3696	+	789	2	0.00209011	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	O1_2	174669_9	k141_174669	6123	6911	+	789	17	0.0177659	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	O1_2	99675_9	k141_99675	6481	7272	+	792	0	0	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	O1_2	98218_9	k141_98218	7565	8356	+	792	1	0.00104109	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	O1_2	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	O1_2	416203_113	k141_416203	126332	127123	+	792	2	0.00208219	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	O1_2	358292_6	k141_358292	7309	8097	-	789	0	0	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
Capsule_1	O1_2	467379_7	k141_467379	6336	7124	+	789	0	0	Capsule_1.k141_467379_7/5-262	Capsule_1.k141_467379_7	320.7
Capsule_1	O1_2	262899_53	k141_262899	50771	51742	+	972	0	0	Capsule_1.k141_262899_53/2-315	Capsule_1.k141_262899_53	568.2
Capsule_1	O1_2	270772_4	k141_270772	2104	3075	+	972	0	0	Capsule_1.k141_270772_4/2-315	Capsule_1.k141_270772_4	559.5
Capsule_1	O1_2	353989_6	k141_353989	3710	4675	+	966	0	0	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	O1_2	218212_4	k141_218212	1975	2940	-	966	0	0	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	O1_2	98218_10	k141_98218	8370	9338	+	969	0	0	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	O1_2	174669_10	k141_174669	6925	7890	+	966	31	0.0264606	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	O1_2	99675_10	k141_99675	7283	8260	+	978	0	0	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	O1_2	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	O1_2	416203_114	k141_416203	127141	128232	+	1092	0	0	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_1	O3_2	270772_2	k141_270772	287	1303	+	1017	0	0	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	O3_2	262899_51	k141_262899	48956	49963	+	1008	3	0.00154651	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	O3_2	98218_8	k141_98218	6554	7564	+	1011	1	0.000513974	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	O3_2	218212_6	k141_218212	3745	4743	-	999	0	0	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	O3_2	353989_4	k141_353989	1908	2906	+	999	0	0	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	O3_2	174669_8	k141_174669	5123	6121	+	999	0	0	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	O3_2	99675_8	k141_99675	5487	6491	+	1005	0	0	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	O3_2	53199_126	k141_53199	129714	130736	+	1023	0	0	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	O3_2	416203_112	k141_416203	125275	126312	+	1038	65	0.0325393	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	O3_2	358292_7	k141_358292	8100	9767	-	1668	0	0	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	O3_2	467379_6	k141_467379	5285	6331	+	1047	0	0	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	O3_2	270772_3	k141_270772	1296	2090	+	795	0	0	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	O3_2	262899_52	k141_262899	49963	50757	+	795	2	0.00130724	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	O3_2	218212_5	k141_218212	2955	3743	-	789	0	0	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	O3_2	353989_5	k141_353989	2908	3696	+	789	0	0	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	O3_2	174669_9	k141_174669	6123	6911	+	789	0	0	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	O3_2	99675_9	k141_99675	6481	7272	+	792	5	0.00328048	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	O3_2	98218_9	k141_98218	7565	8356	+	792	0	0	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	O3_2	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	O3_2	416203_113	k141_416203	126332	127123	+	792	15	0.00984144	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	O3_2	358292_6	k141_358292	7309	8097	-	789	0	0	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
Capsule_1	O3_2	467379_7	k141_467379	6336	7124	+	789	0	0	Capsule_1.k141_467379_7/5-262	Capsule_1.k141_467379_7	320.7
Capsule_1	O3_2	262899_53	k141_262899	50771	51742	+	972	0	0	Capsule_1.k141_262899_53/2-315	Capsule_1.k141_262899_53	568.2
Capsule_1	O3_2	270772_4	k141_270772	2104	3075	+	972	0	0	Capsule_1.k141_270772_4/2-315	Capsule_1.k141_270772_4	559.5
Capsule_1	O3_2	353989_6	k141_353989	3710	4675	+	966	0	0	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	O3_2	218212_4	k141_218212	1975	2940	-	966	1	0.000537917	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	O3_2	98218_10	k141_98218	8370	9338	+	969	0	0	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	O3_2	174669_10	k141_174669	6925	7890	+	966	0	0	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	O3_2	99675_10	k141_99675	7283	8260	+	978	1	0.000531317	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	O3_2	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	O3_2	416203_114	k141_416203	127141	128232	+	1092	34	0.0161789	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_1	O5_2	270772_2	k141_270772	287	1303	+	1017	0	0	Capsule_1.k141_270772_2/1-334	Capsule_1.k141_270772_2	563.3
Capsule_1	O5_2	262899_51	k141_262899	48956	49963	+	1008	2	0.00115502	Capsule_1.k141_262899_51/1-334	Capsule_1.k141_262899_51	542.0
Capsule_1	O5_2	98218_8	k141_98218	6554	7564	+	1011	2	0.00115159	Capsule_1.k141_98218_8/1-329	Capsule_1.k141_98218_8	500.7
Capsule_1	O5_2	218212_6	k141_218212	3745	4743	-	999	0	0	Capsule_1.k141_218212_6/1-328	Capsule_1.k141_218212_6	490.5
Capsule_1	O5_2	353989_4	k141_353989	1908	2906	+	999	0	0	Capsule_1.k141_353989_4/1-328	Capsule_1.k141_353989_4	487.4
Capsule_1	O5_2	174669_8	k141_174669	5123	6121	+	999	0	0	Capsule_1.k141_174669_8/1-328	Capsule_1.k141_174669_8	480.0
Capsule_1	O5_2	99675_8	k141_99675	5487	6491	+	1005	0	0	Capsule_1.k141_99675_8/1-328	Capsule_1.k141_99675_8	477.1
Capsule_1	O5_2	53199_126	k141_53199	129714	130736	+	1023	3	0.00170712	Capsule_1.k141_53199_126/1-333	Capsule_1.k141_53199_126	460.4
Capsule_1	O5_2	416203_112	k141_416203	125275	126312	+	1038	12	0.00672981	Capsule_1.k141_416203_112/1-337	Capsule_1.k141_416203_112	444.2
Capsule_1	O5_2	358292_7	k141_358292	8100	9767	-	1668	0	0	Capsule_1.k141_358292_7/215-548	Capsule_1.k141_358292_7	368.8
Capsule_1	O5_2	467379_6	k141_467379	5285	6331	+	1047	0	0	Capsule_1.k141_467379_6/1-342	Capsule_1.k141_467379_6	369.0
Capsule_1	O5_2	270772_3	k141_270772	1296	2090	+	795	0	0	Capsule_1.k141_270772_3/4-264	Capsule_1.k141_270772_3	468.0
Capsule_1	O5_2	262899_52	k141_262899	49963	50757	+	795	9	0.00659014	Capsule_1.k141_262899_52/4-264	Capsule_1.k141_262899_52	453.8
Capsule_1	O5_2	218212_5	k141_218212	2955	3743	-	789	0	0	Capsule_1.k141_218212_5/3-262	Capsule_1.k141_218212_5	434.2
Capsule_1	O5_2	353989_5	k141_353989	2908	3696	+	789	0	0	Capsule_1.k141_353989_5/3-262	Capsule_1.k141_353989_5	433.9
Capsule_1	O5_2	174669_9	k141_174669	6123	6911	+	789	0	0	Capsule_1.k141_174669_9/3-262	Capsule_1.k141_174669_9	420.8
Capsule_1	O5_2	99675_9	k141_99675	6481	7272	+	792	0	0	Capsule_1.k141_99675_9/3-263	Capsule_1.k141_99675_9	419.8
Capsule_1	O5_2	98218_9	k141_98218	7565	8356	+	792	0	0	Capsule_1.k141_98218_9/2-263	Capsule_1.k141_98218_9	418.1
Capsule_1	O5_2	53199_127	k141_53199	130726	131535	+	810	0	0	Capsule_1.k141_53199_127/4-269	Capsule_1.k141_53199_127	383.1
Capsule_1	O5_2	416203_113	k141_416203	126332	127123	+	792	12	0.00882013	Capsule_1.k141_416203_113/4-263	Capsule_1.k141_416203_113	348.7
Capsule_1	O5_2	358292_6	k141_358292	7309	8097	-	789	0	0	Capsule_1.k141_358292_6/3-262	Capsule_1.k141_358292_6	330.5
Capsule_1	O5_2	467379_7	k141_467379	6336	7124	+	789	0	0	Capsule_1.k141_467379_7/5-262	Capsule_1.k141_467379_7	320.7
Capsule_1	O5_2	262899_53	k141_262899	50771	51742	+	972	2	0.0011978	Capsule_1.k141_262899_53/2-315	Capsule_1.k141_262899_53	568.2
Capsule_1	O5_2	270772_4	k141_270772	2104	3075	+	972	0	0	Capsule_1.k141_270772_4/2-315	Capsule_1.k141_270772_4	559.5
Capsule_1	O5_2	353989_6	k141_353989	3710	4675	+	966	0	0	Capsule_1.k141_353989_6/2-315	Capsule_1.k141_353989_6	527.0
Capsule_1	O5_2	218212_4	k141_218212	1975	2940	-	966	0	0	Capsule_1.k141_218212_4/2-315	Capsule_1.k141_218212_4	525.1
Capsule_1	O5_2	98218_10	k141_98218	8370	9338	+	969	0	0	Capsule_1.k141_98218_10/4-317	Capsule_1.k141_98218_10	524.8
Capsule_1	O5_2	174669_10	k141_174669	6925	7890	+	966	1	0.000602618	Capsule_1.k141_174669_10/2-315	Capsule_1.k141_174669_10	523.3
Capsule_1	O5_2	99675_10	k141_99675	7283	8260	+	978	0	0	Capsule_1.k141_99675_10/4-319	Capsule_1.k141_99675_10	491.0
Capsule_1	O5_2	53199_128	k141_53199	131549	132598	+	1050	0	0	Capsule_1.k141_53199_128/2-315	Capsule_1.k141_53199_128	484.9
Capsule_1	O5_2	416203_114	k141_416203	127141	128232	+	1092	6	0.00319851	Capsule_1.k141_416203_114/4-329	Capsule_1.k141_416203_114	371.5
Capsule_8	A16_2	115852_9	k141_115852	9565	10575	-	1011	3	0.00159194	Capsule_8.k141_115852_9/1-329	Capsule_8.k141_115852_9	502.6
Capsule_8	A16_2	65318_4	k141_65318	2582	3580	-	999	51	0.0273881	Capsule_8.k141_65318_4/1-328	Capsule_8.k141_65318_4	481.7
Capsule_8	A16_2	72667_103	k141_72667	112360	113394	-	1035	0	0	Capsule_8.k141_72667_103/1-338	Capsule_8.k141_72667_103	430.9
Capsule_8	A16_2	65318_3	k141_65318	1792	2580	-	789	43	0.0292381	Capsule_8.k141_65318_3/3-262	Capsule_8.k141_65318_3	434.3
Capsule_8	A16_2	115852_8	k141_115852	8773	9564	-	792	3	0.00203214	Capsule_8.k141_115852_8/2-263	Capsule_8.k141_115852_8	418.1
Capsule_8	A16_2	72667_102	k141_72667	111552	112343	-	792	0	0	Capsule_8.k141_72667_102/4-263	Capsule_8.k141_72667_102	330.6
Capsule_8	A16_2	65318_2	k141_65318	813	1778	-	966	40	0.0222147	Capsule_8.k141_65318_2/2-315	Capsule_8.k141_65318_2	525.3
Capsule_8	A16_2	115852_7	k141_115852	7791	8759	-	969	6	0.00332189	Capsule_8.k141_115852_7/4-317	Capsule_8.k141_115852_7	524.8
Capsule_8	A16_2	72667_101	k141_72667	110478	111533	-	1056	0	0	Capsule_8.k141_72667_101/4-321	Capsule_8.k141_72667_101	374.5
Capsule_8	A18_2	115852_9	k141_115852	9565	10575	-	1011	4	0.00427137	Capsule_8.k141_115852_9/1-329	Capsule_8.k141_115852_9	502.6
Capsule_8	A18_2	65318_4	k141_65318	2582	3580	-	999	44	0.0475495	Capsule_8.k141_65318_4/1-328	Capsule_8.k141_65318_4	481.7
Capsule_8	A18_2	72667_103	k141_72667	112360	113394	-	1035	0	0	Capsule_8.k141_72667_103/1-338	Capsule_8.k141_72667_103	430.9
Capsule_8	A18_2	65318_3	k141_65318	1792	2580	-	789	37	0.0506271	Capsule_8.k141_65318_3/3-262	Capsule_8.k141_65318_3	434.3
Capsule_8	A18_2	115852_8	k141_115852	8773	9564	-	792	2	0.00272623	Capsule_8.k141_115852_8/2-263	Capsule_8.k141_115852_8	418.1
Capsule_8	A18_2	72667_102	k141_72667	111552	112343	-	792	0	0	Capsule_8.k141_72667_102/4-263	Capsule_8.k141_72667_102	330.6
Capsule_8	A18_2	65318_2	k141_65318	813	1778	-	966	28	0.0312924	Capsule_8.k141_65318_2/2-315	Capsule_8.k141_65318_2	525.3
Capsule_8	A18_2	115852_7	k141_115852	7791	8759	-	969	3	0.00334238	Capsule_8.k141_115852_7/4-317	Capsule_8.k141_115852_7	524.8
Capsule_8	A18_2	72667_101	k141_72667	110478	111533	-	1056	0	0	Capsule_8.k141_72667_101/4-321	Capsule_8.k141_72667_101	374.5
Capsule_8	A20_2	115852_9	k141_115852	9565	10575	-	1011	26	0.00943521	Capsule_8.k141_115852_9/1-329	Capsule_8.k141_115852_9	502.6
Capsule_8	A20_2	65318_4	k141_65318	2582	3580	-	999	0	0	Capsule_8.k141_65318_4/1-328	Capsule_8.k141_65318_4	481.7
Capsule_8	A20_2	72667_103	k141_72667	112360	113394	-	1035	0	0	Capsule_8.k141_72667_103/1-338	Capsule_8.k141_72667_103	430.9
Capsule_8	A20_2	65318_3	k141_65318	1792	2580	-	789	0	0	Capsule_8.k141_65318_3/3-262	Capsule_8.k141_65318_3	434.3
Capsule_8	A20_2	115852_8	k141_115852	8773	9564	-	792	31	0.0143604	Capsule_8.k141_115852_8/2-263	Capsule_8.k141_115852_8	418.1
Capsule_8	A20_2	72667_102	k141_72667	111552	112343	-	792	0	0	Capsule_8.k141_72667_102/4-263	Capsule_8.k141_72667_102	330.6
Capsule_8	A20_2	65318_2	k141_65318	813	1778	-	966	0	0	Capsule_8.k141_65318_2/2-315	Capsule_8.k141_65318_2	525.3
Capsule_8	A20_2	115852_7	k141_115852	7791	8759	-	969	54	0.0204456	Capsule_8.k141_115852_7/4-317	Capsule_8.k141_115852_7	524.8
